SetCrun1,,
Time (sec),Abs,
441.25,0.05456538871,
441.75,0.05477744713,
442.25,0.05458737165,
442.75,0.05458317697,
443.25,0.05455737561,
443.75,0.0545190461,
444.25,0.05462433025,
444.75,0.05443412066,
445.25,0.05452723429,
445.75,0.05462573841,
446.25,0.05457087606,
446.75,0.05437696353,
447.25,0.05468686298,
447.75,0.0545459874,
448.25,0.05451305956,
448.75,0.05452464893,
449.25,0.05446184799,
449.75,0.05462142453,
450.25,0.05458628759,
450.75,0.05467062443,
451.25,0.05468316376,
451.75,0.05464775488,
452.25,0.05467065424,
452.75,0.05459033698,
453.25,0.0544580631,
453.75,0.05475882813,
454.25,0.05474100262,
454.75,0.05461663753,
455.25,0.05477359891,
455.75,0.0547076799,
456.25,0.0546390377,
456.75,0.05479700491,
457.25,0.0549502112,
457.75,0.0547294952,
458.25,0.05486431718,
458.75,0.05483227596,
459.25,0.05483870581,
459.75,0.05486014858,
460.25,0.0548688136,
460.75,0.05475976691,
461.25,0.05484810472,
461.75,0.05466131866,
462.25,0.05466055498,
462.75,0.05460201949,
463.25,0.05470192432,
463.75,0.05467174202,
464.25,0.05468318984,
464.75,0.05469637364,
465.25,0.05473698303,
465.75,0.05461126566,
466.25,0.05461305752,
466.75,0.05456788465,
467.25,0.05460257828,
467.75,0.05476158857,
468.25,0.05461232364,
468.75,0.05446308106,
469.25,0.05462019145,
469.75,0.05458602309,
470.25,0.05463783443,
470.75,0.0546640493,
471.25,0.05467814207,
471.75,0.05477741733,
472.25,0.05470300838,
472.75,0.05476285145,
473.25,0.05460577831,
473.75,0.05460524932,
474.25,0.0545229204,
474.75,0.05449189991,
475.25,0.05455963686,
475.75,0.05450642481,
476.25,0.0544427745,
476.75,0.05451370403,
477.25,0.05442179367,
477.75,0.05444262922,
478.25,0.05439107493,
478.75,0.05470483005,
479.25,0.05465709046,
479.75,0.05450848117,
480.25,0.05458452553,
480.75,0.0547375083,
481.25,0.05459996685,
481.75,0.0547073856,
482.25,0.05471199378,
482.75,0.05446504802,
483.25,0.05455631763,
483.75,0.05455182865,
484.25,0.05457974225,
484.75,0.05453920737,
485.25,0.05469211563,
485.75,0.054724738,
486.25,0.05460119992,
486.75,0.05470515415,
487.25,0.0546134375,
487.75,0.05477007478,
488.25,0.05464972183,
488.75,0.05451611057,
489.25,0.05454645678,
489.75,0.05478017777,
490.25,0.0547647886,
490.75,0.05471551791,
491.25,0.05459245294,
491.75,0.05469217524,
492.25,0.05471930653,
492.75,0.05477033928,
493.25,0.05461889878,
493.75,0.05465638638,
494.25,0.05466677994,
494.75,0.05465192348,
495.25,0.05457665771,
495.75,0.05466343462,
496.25,0.05469061807,
496.75,0.05461831391,
497.25,0.05461708084,
497.75,0.05467423797,
498.25,0.05450842157,
498.75,0.05470535904,
499.25,0.05467652529,
499.75,0.05474332348,
500.25,0.05475221947,
500.75,0.0545113571,
501.25,0.05454061553,
501.75,0.05455217883,
502.25,0.05483112857,
502.75,0.05459750071,
503.25,0.05464798957,
503.75,0.05462145433,
504.25,0.05460806563,
504.75,0.05472432449,
505.25,0.05476138368,
505.75,0.0545979403,
506.25,0.05458199978,
506.75,0.05479075015,
507.25,0.05472729355,
507.75,0.05462424085,
508.25,0.05467121303,
508.75,0.05462934822,
509.25,0.05460830033,
509.75,0.05471340194,
510.25,0.05457257852,
510.75,0.05458490923,
511.25,0.05453597754,
511.75,0.05472059548,
512.25,0.05462843925,
512.75,0.05481673777,
513.25,0.05466780812,
513.75,0.05475545302,
514.25,0.0548013784,
514.75,0.05484055728,
515.25,0.0548245497,
515.75,0.05492195114,
516.25,0.05482355133,
516.75,0.05478998646,
517.25,0.05490426719,
517.75,0.05485671014,
518.25,0.05499307439,
518.75,0.05496624857,
519.25,0.0549444519,
519.75,0.05496645719,
520.25,0.05487069115,
520.75,0.05503879115,
521.25,0.05498417094,
521.75,0.05490411818,
522.25,0.0548687838,
522.75,0.05502644926,
523.25,0.05494186655,
523.75,0.05491780862,
524.25,0.05501031876,
524.75,0.05508475006,
525.25,0.05509685725,
525.75,0.05509771034,
526.25,0.05483547598,
526.75,0.05505301431,
527.25,0.05515666306,
527.75,0.05515839905,
528.25,0.05503315106,
528.75,0.05510852486,
529.25,0.05507678539,
529.75,0.05514099821,
530.25,0.05477306992,
530.75,0.05507196859,
531.25,0.05507581681,
531.75,0.05514549464,
532.25,0.05501931161,
532.75,0.05507217348,
533.25,0.05496557429,
533.75,0.05493111536,
534.25,0.05492033437,
534.75,0.05493510887,
535.25,0.05515716597,
535.75,0.05496060848,
536.25,0.0549139902,
536.75,0.05504034832,
537.25,0.05495285243,
537.75,0.05500059575,
538.25,0.05492009968,
538.75,0.05513588712,
539.25,0.05496654287,
539.75,0.05494292453,
540.25,0.05496871844,
540.75,0.05501281843,
541.25,0.05485133454,
541.75,0.05496865883,
542.25,0.05485644564,
542.75,0.05481914803,
543.25,0.05489413068,
543.75,0.05488990247,
544.25,0.05477186665,
544.75,0.05456676707,
545.25,0.0547927469,
545.75,0.05482308194,
546.25,0.05485577136,
546.75,0.05474890396,
547.25,0.05494935811,
547.75,0.05481444672,
548.25,0.0548343882,
548.75,0.05481447652,
549.25,0.05497227237,
549.75,0.05481113121,
550.25,0.05492853001,
550.75,0.05474482104,
551.25,0.05489096045,
551.75,0.05485286191,
552.25,0.05475125089,
552.75,0.05483580008,
553.25,0.05478205532,
553.75,0.05475269258,
554.25,0.05481876433,
554.75,0.05475374684,
555.25,0.05491152033,
555.75,0.05476775393,
556.25,0.05483065918,
556.75,0.05487750471,
557.25,0.05487037078,
557.75,0.05474247411,
558.25,0.05478044227,
558.75,0.0546894148,
559.25,0.05476531759,
559.75,0.05476273224,
560.25,0.0547375977,
560.75,0.05477577075,
561.25,0.0548780337,
561.75,0.05476490781,
562.25,0.05479462445,
562.75,0.0546431765,
563.25,0.05479632691,
563.75,0.05497312546,
564.25,0.05472638085,
564.75,0.05481151119,
565.25,0.05479072034,
565.75,0.05464943126,
566.25,0.05472191796,
566.75,0.05463049561,
567.25,0.05473163724,
567.75,0.05487489328,

SetCrun1,
SetCrun1
Collection Time: 2023-01-24 17:29:15
Operator Name  :
Kinetics Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument version  2.00
Wavelength (nm)  665.0
Ordinate mode  Abs
Ave Time (sec)  0.5005
Cycle Time(sec)  0.00
Stop Time(sec)  900.00
Method Log     :
Method Name    : C:\Users\chemlab\Desktop\CHEM432Fall2022_SarahJames+KnowltonKershner\Phosphatase Kinetics\Week 2\10mM Inhibitor\Excel\KSD.Meth
